3.734169858462276352e+03,5.194698543762535259e+00,2.040144086741796592e+00,1.265596729008543544e-02,1.554768137483379491e-02,1.386097892162145573e-04,1.344846567596477867e-02,1.334259415782860711e-02,9.435872651635758904e-03
3.120593823822870036e+03,2.298559008180913743e+00,1.053092889349510664e+01,3.444289161493585549e-03,1.074446370340104151e-02,1.268484120441373472e-02,1.815735693787120381e-02,9.235752285264966013e-03,1.117353468122532154e-02
3.847062092935181226e+03,5.712817424092565766e+00,5.476653747269644157e+00,5.877310835643708917e-03,5.904792452503297706e-03,1.426727855682690185e-02,7.596832939831097906e-03,1.655911770934509128e-02,9.302465998035983064e-04
3.176906496782529757e+03,8.039573094300894951e+00,4.088302614063376694e+00,5.570273714013487809e-03,3.195524273372381957e-03,5.672572422074704038e-03,8.774613940928554373e-03,1.923446675618777080e-02,1.408431181760180090e-02
2.463066274749420245e+03,6.973260939455076191e+00,1.174704776098996284e+01,1.761273466153290626e-02,3.030983010598571614e-03,9.395615027745947423e-04,1.665016414158266081e-02,9.754548404541207862e-03,1.951620234676057150e-02
2.646968776488753065e+03,4.493304675584785635e+00,2.638817420162145044e+00,1.510501977625603939e-02,1.828522508532989463e-02,4.267146962561040729e-03,1.446283922598302733e-02,9.535769459663619163e-04,1.618105911782800194e-02
4.386635989077037266e+03,5.750719612909076517e+00,2.669779095831265714e+00,5.449951863427310306e-03,1.189346324356937989e-03,1.389582370269160441e-02,1.699399151689921783e-03,3.343142653634511435e-03,1.708643249461148927e-02
3.504858657938111719e+03,2.319679814639060034e+00,7.354367842382510290e+00,1.655610583984137851e-02,1.822239652448832611e-02,1.468940111820495054e-02,3.992433890650130129e-03,4.648343506485946158e-03,1.661187401689543167e-02
2.325602269045696630e+03,5.265430510784292473e+00,1.056440575413569150e+01,5.488209758916453088e-03,1.377992705796269451e-02,5.754908374166162882e-03,6.113400047058726444e-03,2.235836291600807463e-03,3.382653737991639376e-03
3.976679774743521193e+03,5.825595540621331558e+00,6.048905818307648730e+00,2.123478283804484945e-03,1.103710494512424867e-02,1.319080059704185598e-02,1.877794944056975640e-02,1.764053750405040338e-02,2.978759195528358356e-03
3.780842833291146235e+03,2.948384618908201915e+00,1.199857731105770675e+01,8.912665441187808679e-03,1.193606540062805942e-02,9.317636579293971100e-03,7.059048349731401883e-03,1.286359660754280917e-02,2.181232421010453892e-03
2.429119155633966329e+03,7.941923718568750346e+00,6.621809144595812491e+00,1.603833577987601178e-02,6.178961073364739806e-03,7.881746346643863158e-03,3.550913459200132072e-04,1.144309386673447726e-02,1.907240169346598527e-02
3.101253582707125133e+03,2.254293676913206035e+00,5.000259749713064750e+00,1.417391094718542868e-02,6.237174931813145584e-04,7.064559590579746334e-03,4.396584441688725781e-03,6.421736403018811837e-03,1.966202489882416110e-02
4.344310062688718972e+03,3.037637472205302558e+00,7.118533368111215509e+00,1.190062253646036704e-02,1.445407634272974015e-02,2.260287791692575793e-03,7.488398620100466044e-03,1.534280462036530235e-02,2.764355095872122331e-03
4.299383283662611575e+03,3.897486647103566959e+00,3.213619021626723082e+00,1.424345538335621518e-02,6.933508714334438508e-03,9.982177968701684903e-03,9.721967799728512341e-03,2.640421042839784238e-03,4.143521497370364348e-03
3.010295808248961748e+03,2.946002707931333120e+00,3.596348138162577257e+00,9.343656932682686822e-04,1.072524600240802595e-02,1.000992308843120723e-02,1.906706024159382507e-02,3.749113561680415818e-04,6.485049490665167893e-03
4.118659299893404750e+03,6.213054246575998363e+00,4.426052461976717645e+00,8.522480510926525726e-03,1.921107380910196463e-02,1.360510844457837529e-02,8.078019738875324290e-03,6.961812089062090550e-03,1.053321086467793981e-02
2.522451208094103094e+03,6.342322809453230015e+00,1.046100846486378622e+01,1.222659426692527390e-02,6.369647242607804488e-03,1.824984068597576906e-02,1.726411940319489552e-03,6.879005997931319713e-03,7.207335046659478842e-03
4.456934524303436774e+03,5.856576326247806996e+00,3.324610799229698266e+00,1.037185774659972297e-02,1.946793789021368168e-02,9.095940681945970455e-03,1.265847465641721514e-02,5.123948485229685990e-03,1.250473103530444670e-02
4.110870992694823144e+03,4.364880920566344358e+00,9.859216924146902983e+00,3.435564377206715841e-03,4.616153101433659658e-03,1.312281944822717150e-02,1.578760281854941355e-02,2.550683690146351296e-03,1.193683838979132418e-02
3.253047067457197500e+03,8.663684964954125434e+00,7.414460389394228024e+00,2.866803410273548874e-03,6.670211523927480068e-04,8.345899348854700708e-03,1.927512618288209842e-02,9.367287618241312494e-03,8.577034438684030815e-03
4.144270487859769673e+03,2.083328071619552802e+00,1.048097623451580063e+01,8.270374457137408264e-03,9.034534247264313506e-03,7.063616714437162200e-03,2.593465720010464104e-03,1.594218517193739248e-02,8.494934180615412375e-03
3.757651515909797126e+03,3.367818539281755008e+00,9.080362279029909445e+00,1.714982085370907530e-02,1.749450470834794380e-02,1.646116459332531284e-02,6.619073503745447756e-03,5.010392940645844867e-03,8.677703114148059213e-03
4.495534629135649993e+03,4.972900918145467308e+00,8.353322599002293458e+00,1.446965799314006360e-02,9.915269680178639966e-03,5.214726454361495733e-03,1.278432085496460785e-02,1.517043803377327374e-02,1.749853967855961173e-02
2.828074862064258468e+03,5.946055486300488191e+00,7.536153010587424816e+00,7.661417011505225819e-03,5.367819394383343060e-03,1.304107303490103370e-02,7.802792634355470297e-03,4.053418963923492713e-03,1.701274323804662092e-02
2.599601736114035702e+03,9.893332029932784266e+00,1.110373715090574009e+01,2.634108394612973830e-03,2.538205013483153805e-03,9.820420145275480725e-03,6.902977172056125668e-03,1.985652741407333000e-02,1.941068076892819155e-02
2.226012864660066498e+03,4.877786690282287729e+00,8.047221247577260428e+00,7.474078030268735753e-03,4.583739760628919094e-03,9.973957980082315961e-03,1.545335165708827327e-02,3.443616924369712756e-03,2.933178485904571614e-03
2.329956202141335780e+03,2.547578406121932204e+00,9.537849907146446427e+00,9.926588659462668579e-03,1.907486471931757466e-03,1.836663875790274514e-02,1.652341917868609122e-02,1.898301687872996912e-02,6.398012507250333547e-04
3.449013360133618335e+03,3.711175829300476181e+00,3.900981855579924495e+00,3.004295087175076762e-03,2.324201601272939122e-03,9.418745081150592391e-03,1.337809055524292329e-02,8.972964208874180045e-03,1.855706385978963396e-02
4.313663409732711443e+03,2.534279282232201780e+00,1.133021738323569316e+01,1.956481911835893789e-02,1.009255158296136316e-02,1.893915847663119739e-02,9.062277157272136813e-03,1.349910502640190232e-02,8.151131837124611645e-04
4.312587255713580817e+03,9.860310190366506689e+00,7.093853981039361933e+00,1.415301816484277816e-02,1.892514867584530955e-02,6.062672308595742562e-03,3.139343594957925976e-04,6.745005933783135982e-03,1.147201074185191273e-02
4.462956462282001667e+03,6.594090447075195982e+00,6.651652125594160303e+00,1.184870935317209120e-02,1.428403554694573571e-02,1.987278473005829951e-02,1.151178451296464879e-02,2.299978223949717543e-03,1.958615820239907948e-02
2.257582624153988490e+03,7.614274899129433116e+00,4.969590767601681947e+00,1.739194480302539911e-02,1.196057407484874338e-02,1.654305807146482302e-02,8.702585098129222291e-03,1.749437278841954255e-02,1.593842172733189386e-02
3.129007404143590065e+03,5.667413530941462163e+00,8.103598347025521065e+00,1.231857847294240069e-02,1.207165634524571748e-02,5.167696632176966426e-03,9.096934925676361181e-03,1.002412987440869097e-02,4.140529063740214927e-03
4.389089735222049967e+03,6.678879090403465391e+00,1.174534862858151563e+01,1.670556700020361593e-02,3.528035459660613937e-03,7.494738054186820750e-03,1.613817513568364947e-03,4.376830660141099727e-03,1.682520331335754862e-02
2.816623812709924550e+03,6.066483017752974938e+00,1.032244579705869647e+01,1.005675372144223048e-02,1.286783539421298625e-02,1.898097592102709549e-02,1.645174967760216350e-02,1.015337798936612364e-02,1.035062715339845826e-02
3.768149295889730638e+03,8.152763439971113968e+00,8.328503798563083649e+00,1.056939059279713745e-02,1.295863825587762960e-02,1.391361244247484724e-02,2.796155656657226679e-03,5.031323837706493454e-03,7.251500814563801092e-03
2.774526390163963242e+03,5.484195287353297310e+00,2.909108273417192692e+00,6.979597087041175194e-03,1.998265002712104957e-02,1.517646794134658306e-02,6.785281912224487566e-04,8.605041209114733247e-04,1.790036281885322086e-02
4.226216711357830718e+03,8.790273232795341229e+00,2.345853204535238490e+00,6.560607007846740168e-03,1.754300751040566847e-03,1.309712482474582190e-03,1.278657972602591231e-04,1.386511497105642407e-02,1.790259083681603955e-02
3.587149550933520914e+03,7.556852850067022231e+00,6.299373381800084104e+00,7.453673832214940259e-03,1.058103366644361741e-02,1.617672714539395568e-02,1.114959426964342096e-02,7.482154764517313580e-03,1.894951124037834098e-02
3.226385827590373992e+03,9.875769148365545647e+00,8.031465845442840035e+00,3.356402310917661058e-03,6.897929392419408293e-03,1.955543976518748367e-02,1.660010944113356895e-02,1.718260267537874073e-02,1.265970660510887767e-02
3.927844395438367428e+03,6.920232384962941907e+00,8.648442294179854883e+00,1.007421869746525332e-02,1.870309137876230779e-02,1.764462108415945987e-02,2.091522460270188455e-03,1.280831564259331257e-02,8.473102708586052398e-03
3.986826625441373835e+03,5.084696447437662137e+00,1.767151808012919600e+00,1.123288495511675332e-02,5.228829282363381750e-03,1.876893348755848470e-02,1.720745607639430005e-02,5.029571878440268484e-03,1.300189854390467435e-02
3.089248383929187639e+03,6.214383900464401478e+00,1.020358220776301650e+01,1.613475224793290558e-02,8.089812184355244656e-03,1.578158368727152622e-02,9.925426125990399751e-03,1.026770244089383194e-02,9.193969601165608366e-03
3.954938075098564696e+03,8.278980985246001012e+00,1.025051256789787502e+01,5.797034367488788920e-03,1.359447719536925787e-02,9.607949308106206524e-03,1.402620860565658226e-02,1.267205794917042327e-03,2.707496517668814273e-03
2.834439180129726992e+03,8.663472596279483184e+00,5.069024917917541728e+00,1.891425377648337999e-02,1.379737839413803027e-02,2.014603276273389809e-04,1.571161271838030990e-02,1.704423989694350827e-03,8.387256140420445288e-03
2.340541525999962687e+03,5.217406522416802694e+00,9.812568385422688166e+00,1.019216967905791499e-02,1.805245403614241795e-02,1.295406808565910395e-02,1.765202436718851103e-02,9.692528219814837073e-03,4.484213843395857407e-03
3.912427820277301635e+03,7.181497385409617351e+00,1.136140942120933950e+01,2.769347789751533395e-03,4.239890361271876629e-03,1.685715818276688899e-02,1.551186888835991845e-02,9.436384223945276303e-03,1.546801989477238418e-02
4.208113531124892688e+03,3.245121932320861546e+00,1.151061103576817324e+01,1.748173961859837006e-02,2.626892290222341414e-03,1.443925470492743793e-02,1.295732671885737632e-02,9.982206329825493718e-03,2.585061782683972798e-03
2.594590147916956994e+03,5.400260309555607208e+00,1.952688316480321928e+00,1.434074796691395259e-02,7.592461822630985901e-04,1.065389906482761863e-02,1.874587536696527973e-03,1.217950781360617463e-02,5.524816583316747437e-03
2.774384278981126954e+03,8.547651454492585898e+00,2.320128657647894777e+00,1.603080229780075652e-02,1.785980440898915847e-02,1.162861510322809634e-02,1.124599604547654036e-02,1.948222069054508787e-02,1.089927658082620598e-02
3.056534835751747323e+03,9.646793415664685512e+00,8.751392834573744395e+00,7.538900125478385783e-03,1.375941299511099919e-02,1.716438879100789378e-02,1.607529433797402416e-02,7.824557896293007908e-04,4.561090700740290729e-03
2.643707388156866273e+03,4.879476927917589357e+00,1.035898858941437517e+01,1.891573163382368958e-02,5.150985911287058253e-03,1.503043820068067360e-02,1.589614960448167830e-02,5.609216431609321402e-03,7.915155316245887224e-03
2.238935961449193655e+03,6.762829188158296034e+00,1.161711473045378540e+01,9.069053507936401803e-04,1.907700759911553842e-02,1.803103193373099822e-02,1.128508833964017577e-02,1.362211415129233570e-02,1.762095449677682918e-02
3.872382215461431770e+03,4.866818907315495046e+00,6.164282502528579677e+00,1.807730609121959223e-02,5.938533779849451688e-03,7.233945773828798220e-03,1.984796137479372113e-03,4.990651630619789489e-03,5.642951390876243048e-03
4.353221423810513443e+03,2.675794968215531533e+00,9.618600516750264617e+00,5.663374116348575404e-03,5.967943278964606482e-03,6.137221619164440201e-03,1.092573726888555925e-02,8.545324632307168405e-03,1.842569444168148940e-02
2.911912296458830042e+03,5.180293730183938905e+00,3.116068376336680323e+00,6.886224091115663443e-03,3.305560325324582299e-03,1.832138854539518483e-02,8.365289709961889336e-03,1.666468253866492527e-02,1.245223701258505421e-02
2.844929623141370030e+03,8.090445727186825309e+00,6.362172496238100550e+00,5.222705943555320043e-03,1.675330961068330696e-02,3.523582885822790917e-03,1.460131065900315689e-02,5.041168163374121908e-03,2.938816912055261521e-04
4.437788406077770560e+03,9.211687435692436310e+00,7.255936136785050117e+00,7.012714618534289512e-03,1.931820498951933307e-02,6.299452013236039524e-03,1.756775396343744633e-02,6.124023057113535395e-04,5.157687422156779361e-03
2.945313494445671495e+03,6.676220866871908299e+00,3.348664481370103196e+00,1.090216707312243252e-02,7.041424446867304565e-03,1.280154044574521692e-02,6.797089723634618455e-03,1.406389636719398636e-02,1.797781469974758795e-03
2.640768634789494627e+03,6.643639490619710486e+00,2.658819508634782114e+00,1.389611245149685592e-02,3.350606140651024578e-04,1.148266323698792467e-02,1.662490778245824183e-02,6.438732413528124032e-04,1.290501689200956523e-02
3.318940603704452769e+03,5.724319834829727505e+00,1.579392951416789259e+00,4.805747263889024318e-03,1.445333109511043844e-02,1.908168028970733121e-02,1.722706651377008819e-02,1.454916671817426017e-02,9.964195148779745811e-03
2.506887383465885250e+03,3.820255850226754291e+00,4.966514027084386385e+00,8.450157802947737620e-03,2.371449380100334320e-03,1.176559638410362187e-02,1.396723596178806731e-02,7.976921641755334302e-04,1.681142107221795384e-02
3.509974360261664515e+03,2.468273127566304126e+00,4.607174374572135633e+00,1.258429356565659955e-02,1.856897548855679370e-03,1.003482834247178268e-03,7.983583345587052724e-03,1.206416144439380854e-02,1.206320240216655904e-04
4.367505533245079278e+03,5.664819759887305572e+00,8.789877318846933463e+00,6.211904497140610659e-03,8.749931753950980495e-03,9.042904445541101455e-03,1.871491365760261788e-03,1.787326488985693795e-02,1.662488585513410833e-02
2.202193281389589629e+03,8.921371024946383343e+00,2.895198908396388937e+00,1.244473989963907484e-02,5.428856765512532837e-03,1.551974641105860475e-02,1.808792499184553801e-02,1.129813230184286386e-02,1.820830576511524301e-02
3.365078651058044670e+03,9.334712555072083973e+00,1.161698739526309510e+01,1.361961258510211575e-02,8.380757453528123874e-03,1.453254887482411870e-02,7.301564855061507681e-03,7.763703923209762381e-03,5.147629889114373192e-04
2.575723272133119281e+03,4.452910570184666739e+00,1.107051115597945667e+01,5.900685400523233634e-03,1.826584048746751968e-02,2.157751769497805172e-03,6.991902288736079676e-03,6.327718785302157908e-03,1.760572621276743771e-03
2.305485681834748448e+03,3.301025890654342376e+00,7.992080094797820777e+00,9.990151645261256819e-03,1.386782289956265540e-02,1.121135898815331551e-02,5.712888725026427084e-03,1.128216483841574559e-02,6.586740143011131365e-03
4.024592167069867173e+03,4.358873504494818363e+00,8.955596577918468526e+00,1.998661420279089496e-02,1.267254781585398435e-02,4.907071535191995584e-03,1.364537343110053431e-02,3.067324886429398378e-03,1.854138062414718152e-02
3.946435956317938690e+03,8.653124066120291502e+00,7.719128990225880393e+00,1.251523937814171678e-02,1.091152922713925152e-02,7.289054290176791989e-03,1.226575475616263101e-02,1.031297753089653255e-02,2.314711395304362707e-04
3.896206883186564482e+03,3.378703896107026594e+00,9.938046788109124563e+00,1.820538095254436647e-02,1.109469281468931055e-02,1.398338371369224620e-02,1.697969910629475165e-02,1.932293969193672051e-02,7.102123650125495222e-03
4.286457167780432428e+03,9.382515980117917209e+00,6.833681705172997667e+00,5.617633602953905902e-03,2.018780526411464299e-03,2.618657575237007262e-03,1.989531050088262643e-04,1.989190475561281382e-02,1.746394520049822027e-02
2.914362133641129731e+03,2.767168371189314691e+00,4.737886272584507452e+00,1.509252373675906700e-02,5.671004931408365687e-03,1.706366376187404971e-02,4.011546712166313283e-03,8.028052897075969863e-03,1.046385751095373073e-02
4.273999770690606056e+03,4.718491614896591635e+00,2.703937918239324389e+00,1.457405698849535691e-04,1.407455590029483943e-02,1.805887981846108353e-02,9.701053581723743241e-03,1.748170919745963003e-02,5.355085310009621152e-03
4.495300419181399775e+03,2.054365028839458596e+00,7.809984646279371390e+00,1.704530981651334459e-02,7.395212613732000950e-03,4.241743249209790900e-03,6.556985720042164331e-03,1.536440362361863980e-02,1.499991987363595916e-02
3.664992366434778887e+03,2.304630865783993343e+00,6.300880189672715126e+00,9.079928646686167421e-03,1.220058195708337116e-02,1.226861291453967308e-02,1.074101253417734762e-02,8.973856759814548625e-03,5.378275499807877447e-03
4.464695087285141199e+03,9.527291469921458145e+00,1.124870511932837402e+01,1.113413571064195313e-02,6.282966230328798640e-03,3.579897353416079675e-03,1.271673971590157534e-02,5.045632746604519075e-03,9.561993738799016290e-03
2.553426949888721992e+03,7.101423979831002598e+00,3.181252511296775332e+00,7.110790397791640419e-03,4.249812623748339818e-03,2.152546700727495099e-03,1.294467092834008376e-02,8.801325450128712549e-03,8.603309442223181641e-03
2.693064659255513106e+03,2.436949810903543678e+00,7.151752636876314462e+00,3.846915379443524574e-03,7.139502793709605680e-03,4.947702192053288206e-03,1.688195127509029003e-02,6.916534357972185104e-03,1.522153939629933804e-02
2.603485229291543419e+03,5.956498752304564270e+00,1.142275471728920522e+01,3.373129929748412692e-03,1.546745679598304432e-02,1.178671598444553346e-02,1.398825386769197987e-02,8.154808613684222732e-03,1.563050193263844020e-02
3.774394874000770869e+03,7.395000637595247284e+00,6.381248133179066251e+00,8.420047626606752544e-03,1.387727059597937754e-02,1.968262803792768939e-02,2.130925071329788090e-03,4.509847884002807575e-03,5.573752246864946414e-03
4.092678507597548105e+03,5.484317001135588399e+00,1.154907773342646493e+01,2.759067080445171821e-03,1.560071747449422175e-02,1.216109927644633271e-02,1.612052917483886710e-03,9.036577215913429995e-03,9.791095353865257936e-03
4.362185304483120490e+03,6.561715755322878429e+00,2.508964815186248032e+00,1.632648591231751836e-02,1.575015946783324405e-03,8.195869889450167756e-04,8.115677498018945488e-03,1.346654230766887450e-02,1.781643969508302228e-02
4.161140748184234326e+03,6.406343746818460083e+00,8.179991331159161660e+00,1.506729696367709558e-02,8.970190391628453039e-03,1.615899905109189835e-02,7.009749310720790258e-03,2.071942297365333974e-03,7.746880898266457136e-03
3.280839871000910534e+03,3.959380071532293321e+00,1.791005727296912209e+00,1.763809362511795098e-02,9.608291071934274216e-03,1.588065538895444898e-02,6.889148554993640775e-03,5.671419445845926610e-03,8.446660364067746368e-03
3.720014947337273952e+03,6.625896934262615723e+00,2.656365457118400997e+00,6.067963998433610964e-03,8.266266462944728971e-03,1.202974598892331097e-02,1.475230963337706772e-02,6.714269247007270680e-03,1.963903902645145264e-02
3.204001262285058147e+03,4.913199411701259400e+00,8.492400775895909248e+00,1.456187064944267778e-02,2.372681916191485274e-03,6.633376823374219355e-03,1.504550440537344783e-02,8.931325000745541157e-03,9.269308304179133678e-03
4.300967012929575503e+03,7.206280085126069324e+00,9.854319411965750675e+00,1.213120322949122129e-02,1.809222450788685807e-02,7.194377235655802227e-03,9.845600070608280865e-03,1.581800093595185641e-02,8.226023659260776888e-03
2.264721688984027878e+03,4.410387958612849602e+00,1.054512743184288226e+01,1.569490810516873530e-02,1.765477013686099841e-02,5.432371734338799912e-03,1.316422985569854626e-02,1.359592879632595674e-03,1.145458411084762998e-02
2.473987268812526054e+03,7.533874513630970604e+00,8.581560709620923433e+00,5.673198631384625962e-03,9.900925930594953184e-04,6.773548990409957934e-03,8.530514679581199800e-03,1.448869891458855370e-02,2.188041506208708575e-03
3.714040079066094222e+03,8.406808481754225681e+00,9.100986716311767921e+00,2.831882342597159818e-03,1.272795370049803650e-02,1.155061535439954115e-02,1.393232492162976149e-02,1.077887596697520677e-02,5.290778521825190150e-03
4.455765636371479559e+03,9.080894310110974033e+00,8.828654163463554028e+00,6.579119990812874047e-03,1.980499660421070063e-02,6.585662766199335688e-03,9.971429152597164475e-03,1.977115672730235182e-02,1.424518153363249842e-02
3.413041773247421588e+03,9.160271232395235330e+00,6.470096294941954262e+00,4.465705400620790383e-03,1.797448147931029333e-02,4.789907563074007057e-04,1.056021842713150173e-02,1.429353191197173766e-02,8.284432628225158954e-03
3.700991582401411506e+03,7.154860253243079171e+00,8.427563688750860038e+00,9.128017328110209563e-03,8.496631547244733185e-04,1.253643126615600761e-02,5.421399633308475463e-03,1.525431685931248268e-02,7.281228493723914882e-03
4.073657314404264071e+03,6.224058677873194334e+00,1.056230951533431117e+01,1.758178195317300699e-02,1.272548419879520817e-02,9.608199059300317688e-03,1.973637192918544642e-02,7.914378992493129039e-04,1.383629904453242271e-02
